#Name	PEP_START	PEP_END	DOM_START	DOM_END
OR9K2_HUMAN_TRANSMEM6	258	327	263	283
OR9Q1_HUMAN_TRANSMEM1	21	90	26	46
OR9Q1_HUMAN_TRANSMEM2	50	119	55	75
OR9Q1_HUMAN_TRANSMEM3	95	164	100	120
OR9Q1_HUMAN_TRANSMEM4	135	204	140	160
OR9Q1_HUMAN_TRANSMEM5	193	262	198	217
OR9Q1_HUMAN_TRANSMEM6	232	301	237	257
OR9Q1_HUMAN_TRANSMEM7	266	310	271	291
OR9Q2_HUMAN_TRANSMEM1	21	90	26	46
OR9Q2_HUMAN_TRANSMEM2	50	119	55	75
OR9Q2_HUMAN_TRANSMEM3	95	164	100	120
OR9Q2_HUMAN_TRANSMEM4	135	204	140	160
OR9Q2_HUMAN_TRANSMEM5	193	262	198	217
OR9Q2_HUMAN_TRANSMEM6	233	302	238	258
OR9Q2_HUMAN_TRANSMEM7	267	314	272	292
ORAI2_HUMAN_TRANSMEM1	61	130	66	83
ORAI2_HUMAN_TRANSMEM2	89	158	94	114
ORAI2_HUMAN_TRANSMEM3	143	212	148	168
ORAI2_HUMAN_TRANSMEM4	191	254	196	216
ORAI3_HUMAN_TRANSMEM1	58	127	63	82
ORAI3_HUMAN_TRANSMEM2	90	159	95	115
ORAI3_HUMAN_TRANSMEM3	152	221	157	177
ORAI3_HUMAN_TRANSMEM4	239	295	244	264
ORM2B_HUMAN_TRANSMEM1	21	90	26	46
ORM2B_HUMAN_TRANSMEM2	53	122	58	78
ORM2B_HUMAN_TRANSMEM3	93	162	98	118
ORM2B_HUMAN_TRANSMEM4	138	207	143	163
ORM2B_HUMAN_TRANSMEM5	200	269	205	225
ORM2B_HUMAN_TRANSMEM6	234	303	239	259
ORM2B_HUMAN_TRANSMEM7	266	335	271	291
ORML1_HUMAN_TRANSMEM1	22	91	27	47
ORML1_HUMAN_TRANSMEM2	96	153	101	121
ORML2_HUMAN_TRANSMEM1	17	86	22	42
ORML2_HUMAN_TRANSMEM2	38	107	43	63
ORML3_HUMAN_TRANSMEM1	17	86	22	42
ORML3_HUMAN_TRANSMEM2	90	153	95	117
ORN4C_HUMAN_TRANSMEM1	22	91	27	47
ORN4C_HUMAN_TRANSMEM2	52	121	57	77
ORN4C_HUMAN_TRANSMEM3	95	164	100	120
ORN4C_HUMAN_TRANSMEM4	139	208	144	164
ORN4C_HUMAN_TRANSMEM5	200	269	205	225
ORN4C_HUMAN_TRANSMEM6	239	308	244	264
ORN4C_HUMAN_TRANSMEM7	264	333	269	289
ORNT1_HUMAN_TRANSMEM1	0	70	5	25
ORNT1_HUMAN_TRANSMEM2	63	132	68	88
ORNT1_HUMAN_TRANSMEM3	105	174	110	130
ORNT1_HUMAN_TRANSMEM4	163	232	168	188
ORNT1_HUMAN_TRANSMEM5	202	271	207	227
ORNT1_HUMAN_TRANSMEM6	232	301	237	257
ORNT2_HUMAN_TRANSMEM1	0	70	5	25
ORNT2_HUMAN_TRANSMEM2	63	132	68	88
ORNT2_HUMAN_TRANSMEM3	105	174	110	130
ORNT2_HUMAN_TRANSMEM4	163	232	168	188
ORNT2_HUMAN_TRANSMEM5	205	274	210	230
ORNT2_HUMAN_TRANSMEM6	232	301	237	257
OSBL5_HUMAN_TRANSMEM1	855	879	860	878
OSBL8_HUMAN_TRANSMEM1	866	889	871	888
OSMR_HUMAN_TRANSMEM1	736	805	741	761
OST48_HUMAN_TRANSMEM1	423	456	428	447
OSTA_HUMAN_TRANSMEM1	44	113	49	69
OSTA_HUMAN_TRANSMEM2	83	152	88	108
OSTA_HUMAN_TRANSMEM3	114	183	119	139
OSTA_HUMAN_TRANSMEM4	177	246	182	202
OSTA_HUMAN_TRANSMEM5	214	283	219	239
OSTA_HUMAN_TRANSMEM6	251	320	256	276
OSTA_HUMAN_TRANSMEM7	290	340	295	317
OSTB_HUMAN_TRANSMEM1	31	100	36	56
OSTC_HUMAN_TRANSMEM1	28	97	33	53
OSTC_HUMAN_TRANSMEM2	79	148	84	104
OSTC_HUMAN_TRANSMEM3	113	149	118	138
OSTM1_HUMAN_TRANSMEM1	280	334	285	305
OTOF_HUMAN_TRANSMEM1	1959	1997	1964	1984
OTOP1_HUMAN_TRANSMEM1	62	131	67	87
OTOP1_HUMAN_TRANSMEM2	87	156	92	112
OTOP1_HUMAN_TRANSMEM3	132	201	137	157
OTOP1_HUMAN_TRANSMEM4	163	232	168	188
OTOP1_HUMAN_TRANSMEM5	196	265	201	221
OTOP1_HUMAN_TRANSMEM6	264	333	269	289
OTOP1_HUMAN_TRANSMEM7	306	375	311	331
OTOP1_HUMAN_TRANSMEM8	341	410	346	366
OTOP1_HUMAN_TRANSMEM9	388	457	393	413
OTOP1_HUMAN_TRANSMEM10	419	488	424	444
OTOP1_HUMAN_TRANSMEM11	540	609	545	565
OTOP1_HUMAN_TRANSMEM12	571	612	576	596
OTOP2_HUMAN_TRANSMEM1	25	94	30	50
OTOP2_HUMAN_TRANSMEM2	57	126	62	82
OTOP2_HUMAN_TRANSMEM3	95	164	100	120
OTOP2_HUMAN_TRANSMEM4	132	201	137	157
OTOP2_HUMAN_TRANSMEM5	164	233	169	189
OTOP2_HUMAN_TRANSMEM6	236	305	241	261
OTOP2_HUMAN_TRANSMEM7	284	353	289	309
OTOP2_HUMAN_TRANSMEM8	319	388	324	344
OTOP2_HUMAN_TRANSMEM9	366	435	371	391
OTOP2_HUMAN_TRANSMEM10	397	466	402	422
OTOP2_HUMAN_TRANSMEM11	490	559	495	515
OTOP2_HUMAN_TRANSMEM12	522	562	527	547
OTOP3_HUMAN_TRANSMEM1	85	154	90	110
OTOP3_HUMAN_TRANSMEM2	116	185	121	141
OTOP3_HUMAN_TRANSMEM3	154	223	159	179
OTOP3_HUMAN_TRANSMEM4	189	258	194	214
OTOP3_HUMAN_TRANSMEM5	222	291	227	247
OTOP3_HUMAN_TRANSMEM6	285	354	290	310
OTOP3_HUMAN_TRANSMEM7	333	402	338	358
OTOP3_HUMAN_TRANSMEM8	367	436	372	392
OTOP3_HUMAN_TRANSMEM9	412	481	417	437
OTOP3_HUMAN_TRANSMEM10	444	513	449	469
OTOP3_HUMAN_TRANSMEM11	525	594	530	550
OTOP3_HUMAN_TRANSMEM12	556	596	561	581
OX1R_HUMAN_TRANSMEM1	42	111	47	67
OX1R_HUMAN_TRANSMEM2	78	147	83	105
OX1R_HUMAN_TRANSMEM3	115	184	120	140
OX1R_HUMAN_TRANSMEM4	156	225	161	182
OX1R_HUMAN_TRANSMEM5	209	278	214	235
OX1R_HUMAN_TRANSMEM6	294	363	299	321
OX1R_HUMAN_TRANSMEM7	332	401	337	360
OX2G_HUMAN_TRANSMEM1	228	278	233	259
OX2R_HUMAN_TRANSMEM1	50	119	55	75
OX2R_HUMAN_TRANSMEM2	84	153	89	110
OX2R_HUMAN_TRANSMEM3	123	192	128	150
OX2R_HUMAN_TRANSMEM4	166	235	171	191
OX2R_HUMAN_TRANSMEM5	218	287	223	243
OX2R_HUMAN_TRANSMEM6	300	369	305	326
OX2R_HUMAN_TRANSMEM7	338	407	343	366
OXA1L_HUMAN_TRANSMEM1	109	178	114	134
OXA1L_HUMAN_TRANSMEM2	135	204	140	160
OXA1L_HUMAN_TRANSMEM3	208	277	213	233
OXA1L_HUMAN_TRANSMEM4	256	325	261	281
OXA1L_HUMAN_TRANSMEM5	295	364	300	320
OXER1_HUMAN_TRANSMEM1	93	162	98	118
OXER1_HUMAN_TRANSMEM2	122	191	127	147
OXER1_HUMAN_TRANSMEM3	164	233	169	191
OXER1_HUMAN_TRANSMEM4	207	276	212	232
OXER1_HUMAN_TRANSMEM5	250	319	255	275
OXER1_HUMAN_TRANSMEM6	291	360	296	316
OXER1_HUMAN_TRANSMEM7	332	401	337	357
OXGR1_HUMAN_TRANSMEM1	30	99	35	55
OXGR1_HUMAN_TRANSMEM2	65	134	70	90
OXGR1_HUMAN_TRANSMEM3	112	181	117	137
OXGR1_HUMAN_TRANSMEM4	147	216	152	172
OXGR1_HUMAN_TRANSMEM5	197	266	202	222
OXGR1_HUMAN_TRANSMEM6	238	307	243	263
OXGR1_HUMAN_TRANSMEM7	280	337	285	305
OXYR_HUMAN_TRANSMEM1	34	103	39	63
OXYR_HUMAN_TRANSMEM2	70	139	75	97
OXYR_HUMAN_TRANSMEM3	109	178	114	135
OXYR_HUMAN_TRANSMEM4	150	219	155	175
OXYR_HUMAN_TRANSMEM5	198	267	203	225
OXYR_HUMAN_TRANSMEM6	271	340	276	294
OXYR_HUMAN_TRANSMEM7	305	374	310	332
P121A_HUMAN_TRANSMEM1	30	99	35	55
P121C_HUMAN_TRANSMEM1	36	105	41	61
P12LL_HUMAN_TRANSMEM1	872	897	877	897
P210L_HUMAN_TRANSMEM1	1808	1877	1813	1833
P2RX1_HUMAN_TRANSMEM1	24	93	29	50
P2RX1_HUMAN_TRANSMEM2	334	399	339	358
P2RX2_HUMAN_TRANSMEM1	38	107	43	63
P2RX2_HUMAN_TRANSMEM2	333	402	338	358
P2RX3_HUMAN_TRANSMEM1	16	85	21	43
P2RX3_HUMAN_TRANSMEM2	318	387	323	341
P2RX4_HUMAN_TRANSMEM1	29	98	34	54
P2RX4_HUMAN_TRANSMEM2	334	388	339	359
P2RX5_HUMAN_TRANSMEM1	26	95	31	51
P2RX5_HUMAN_TRANSMEM2	315	384	320	340
P2RX6_HUMAN_TRANSMEM1	35	104	40	60
P2RX6_HUMAN_TRANSMEM2	329	398	334	354
P2RX7_HUMAN_TRANSMEM1	21	90	26	46
P2RX7_HUMAN_TRANSMEM2	330	399	335	355
P2RY1_HUMAN_TRANSMEM1	47	116	52	74
P2RY1_HUMAN_TRANSMEM2	83	152	88	109
P2RY1_HUMAN_TRANSMEM3	121	190	126	147
P2RY1_HUMAN_TRANSMEM4	162	231	167	188
P2RY1_HUMAN_TRANSMEM5	210	279	215	237
P2RY1_HUMAN_TRANSMEM6	256	325	261	284
P2RY1_HUMAN_TRANSMEM7	299	368	304	325
P2RY2_HUMAN_TRANSMEM1	28	97	33	59
P2RY2_HUMAN_TRANSMEM2	66	135	71	93
P2RY2_HUMAN_TRANSMEM3	106	175	111	129
P2RY2_HUMAN_TRANSMEM4	148	217	153	172
P2RY2_HUMAN_TRANSMEM5	190	259	195	220
P2RY2_HUMAN_TRANSMEM6	242	311	247	269
P2RY2_HUMAN_TRANSMEM7	283	352	288	309
P2RY4_HUMAN_TRANSMEM1	30	99	35	61
P2RY4_HUMAN_TRANSMEM2	68	137	73	95
P2RY4_HUMAN_TRANSMEM3	108	177	113	131
P2RY4_HUMAN_TRANSMEM4	150	219	155	174
P2RY4_HUMAN_TRANSMEM5	192	261	197	222
P2RY4_HUMAN_TRANSMEM6	242	311	247	269
P2RY4_HUMAN_TRANSMEM7	283	352	288	309
P2RY6_HUMAN_TRANSMEM1	23	92	28	48
P2RY6_HUMAN_TRANSMEM2	58	127	63	83
P2RY6_HUMAN_TRANSMEM3	97	166	102	122
P2RY6_HUMAN_TRANSMEM4	140	209	145	165
P2RY6_HUMAN_TRANSMEM5	190	259	195	215
P2RY6_HUMAN_TRANSMEM6	232	301	237	257
P2RY6_HUMAN_TRANSMEM7	276	328	281	303
P2RY8_HUMAN_TRANSMEM1	15	84	20	40
P2RY8_HUMAN_TRANSMEM2	53	122	58	78
P2RY8_HUMAN_TRANSMEM3	84	153	89	109
P2RY8_HUMAN_TRANSMEM4	134	203	139	159
P2RY8_HUMAN_TRANSMEM5	183	252	188	208
P2RY8_HUMAN_TRANSMEM6	233	302	238	258
P2RY8_HUMAN_TRANSMEM7	271	340	276	296
P2Y10_HUMAN_TRANSMEM1	35	104	40	60
P2Y10_HUMAN_TRANSMEM2	64	133	69	89
P2Y10_HUMAN_TRANSMEM3	99	168	104	124
P2Y10_HUMAN_TRANSMEM4	145	214	150	170
P2Y10_HUMAN_TRANSMEM5	189	258	194	214
P2Y10_HUMAN_TRANSMEM6	240	309	245	265
P2Y10_HUMAN_TRANSMEM7	284	339	289	309
P2Y11_HUMAN_TRANSMEM1	25	94	30	50
P2Y11_HUMAN_TRANSMEM2	60	129	65	85
P2Y11_HUMAN_TRANSMEM3	112	181	117	137
P2Y11_HUMAN_TRANSMEM4	142	211	147	167
P2Y11_HUMAN_TRANSMEM5	202	271	207	227
P2Y11_HUMAN_TRANSMEM6	241	310	246	266
P2Y11_HUMAN_TRANSMEM7	304	373	309	329
P2Y12_HUMAN_TRANSMEM1	23	92	28	50
P2Y12_HUMAN_TRANSMEM2	57	126	62	82
P2Y12_HUMAN_TRANSMEM3	93	162	98	118
P2Y12_HUMAN_TRANSMEM4	138	207	143	162
P2Y12_HUMAN_TRANSMEM5	181	250	186	207
P2Y12_HUMAN_TRANSMEM6	229	298	234	259
P2Y12_HUMAN_TRANSMEM7	274	342	279	298
P2Y13_HUMAN_TRANSMEM1	45	114	50	70
P2Y13_HUMAN_TRANSMEM2	73	142	78	98
P2Y13_HUMAN_TRANSMEM3	113	182	118	138
P2Y13_HUMAN_TRANSMEM4	157	226	162	182
P2Y13_HUMAN_TRANSMEM5	207	276	212	232
P2Y13_HUMAN_TRANSMEM6	248	317	253	273
P2Y13_HUMAN_TRANSMEM7	296	354	301	321
P2Y14_HUMAN_TRANSMEM1	25	94	30	50
P2Y14_HUMAN_TRANSMEM2	51	120	56	76
P2Y14_HUMAN_TRANSMEM3	92	161	97	117
P2Y14_HUMAN_TRANSMEM4	135	204	140	160
P2Y14_HUMAN_TRANSMEM5	184	253	189	209
P2Y14_HUMAN_TRANSMEM6	230	299	235	255
P2Y14_HUMAN_TRANSMEM7	274	338	279	299
P3IP1_HUMAN_TRANSMEM1	164	233	169	189
P3_HUMAN_TRANSMEM1	220	289	225	245
P3_HUMAN_TRANSMEM2	248	317	253	273
P3_HUMAN_TRANSMEM3	276	345	281	301
P3_HUMAN_TRANSMEM4	315	384	320	340
P3_HUMAN_TRANSMEM5	356	425	361	381
P3_HUMAN_TRANSMEM6	378	447	383	403
P3_HUMAN_TRANSMEM7	412	477	417	437
P3_HUMAN_TRANSMEM8	445	477	450	470
P4HTM_HUMAN_TRANSMEM1	56	125	61	81
P5I11_HUMAN_TRANSMEM1	59	128	64	84
P5I11_HUMAN_TRANSMEM2	104	173	109	129
P5I11_HUMAN_TRANSMEM3	126	189	131	151
P5I11_HUMAN_TRANSMEM4	151	189	156	176
P5I13_HUMAN_TRANSMEM1	305	374	310	330
PACC1_HUMAN_TRANSMEM1	60	129	65	85
PACC1_HUMAN_TRANSMEM2	297	350	302	318
PACR_HUMAN_TRANSMEM1	151	220	156	178
PACR_HUMAN_TRANSMEM2	182	251	187	205
PACR_HUMAN_TRANSMEM3	223	292	228	253
PACR_HUMAN_TRANSMEM4	264	333	269	291
PACR_HUMAN_TRANSMEM5	305	374	310	332
PACR_HUMAN_TRANSMEM6	346	415	351	371
PACR_HUMAN_TRANSMEM7	381	450	386	405
PANX1_HUMAN_TRANSMEM1	36	105	41	61
PANX1_HUMAN_TRANSMEM2	102	171	107	127
PANX1_HUMAN_TRANSMEM3	213	282	218	238
PANX1_HUMAN_TRANSMEM4	262	331	267	287
PANX2_HUMAN_TRANSMEM1	43	112	48	70
PANX2_HUMAN_TRANSMEM2	119	188	124	146
PANX2_HUMAN_TRANSMEM3	222	291	227	249
PANX2_HUMAN_TRANSMEM4	288	357	293	315
PANX3_HUMAN_TRANSMEM1	35	104	40	60
PANX3_HUMAN_TRANSMEM2	109	178	114	134
PANX3_HUMAN_TRANSMEM3	211	280	216	236
PANX3_HUMAN_TRANSMEM4	263	332	268	288
PAPAS_HUMAN_TRANSMEM1	8	77	13	33
PAPAS_HUMAN_TRANSMEM2	77	102	82	102
PAQR1_HUMAN_TRANSMEM1	132	201	137	157
PAQR1_HUMAN_TRANSMEM2	166	235	171	191
PAQR1_HUMAN_TRANSMEM3	199	268	204	224
PAQR1_HUMAN_TRANSMEM4	230	299	235	255
PAQR1_HUMAN_TRANSMEM5	260	329	265	285
PAQR1_HUMAN_TRANSMEM6	294	363	299	319
PAQR1_HUMAN_TRANSMEM7	333	375	338	358
PAQR2_HUMAN_TRANSMEM1	143	212	148	168
PAQR2_HUMAN_TRANSMEM2	177	246	182	202
PAQR2_HUMAN_TRANSMEM3	209	278	214	234
PAQR2_HUMAN_TRANSMEM4	241	310	246	266
PAQR2_HUMAN_TRANSMEM5	269	338	274	294
PAQR2_HUMAN_TRANSMEM6	305	374	310	330
PAQR2_HUMAN_TRANSMEM7	344	386	349	369
PAQR3_HUMAN_TRANSMEM1	69	138	74	96
PAQR3_HUMAN_TRANSMEM2	101	170	106	128
PAQR3_HUMAN_TRANSMEM3	136	205	141	163
PAQR3_HUMAN_TRANSMEM4	168	237	173	195
PAQR3_HUMAN_TRANSMEM5	197	266	202	224
PAQR3_HUMAN_TRANSMEM6	234	303	239	256
PAQR3_HUMAN_TRANSMEM7	271	311	276	298
PAQR4_HUMAN_TRANSMEM1	47	116	52	72
PAQR4_HUMAN_TRANSMEM2	74	143	79	99
PAQR4_HUMAN_TRANSMEM3	110	179	115	135
PAQR4_HUMAN_TRANSMEM4	142	211	147	167
PAQR4_HUMAN_TRANSMEM5	180	249	185	205
PAQR4_HUMAN_TRANSMEM6	240	273	245	265
PAQR5_HUMAN_TRANSMEM1	47	116	52	72
PAQR5_HUMAN_TRANSMEM2	76	145	81	101
PAQR5_HUMAN_TRANSMEM3	109	178	114	134
PAQR5_HUMAN_TRANSMEM4	137	206	142	162
PAQR5_HUMAN_TRANSMEM5	182	251	187	207
PAQR5_HUMAN_TRANSMEM6	249	318	254	274
PAQR5_HUMAN_TRANSMEM7	290	330	295	315
PAQR6_HUMAN_TRANSMEM1	47	116	52	72
PAQR6_HUMAN_TRANSMEM2	79	148	84	104
PAQR6_HUMAN_TRANSMEM3	109	178	114	134
PAQR6_HUMAN_TRANSMEM4	143	212	148	168
PAQR6_HUMAN_TRANSMEM5	213	282	218	238
PAQR6_HUMAN_TRANSMEM6	254	323	259	279
PAQR6_HUMAN_TRANSMEM7	288	344	293	313
PAQR7_HUMAN_TRANSMEM1	68	137	73	93
PAQR7_HUMAN_TRANSMEM2	99	168	104	124
PAQR7_HUMAN_TRANSMEM3	133	202	138	158
PAQR7_HUMAN_TRANSMEM4	165	234	170	190
PAQR7_HUMAN_TRANSMEM5	233	302	238	258
PAQR7_HUMAN_TRANSMEM6	272	341	277	297
PAQR7_HUMAN_TRANSMEM7	312	346	317	337
PAQR8_HUMAN_TRANSMEM1	71	140	76	96
PAQR8_HUMAN_TRANSMEM2	107	176	112	132
PAQR8_HUMAN_TRANSMEM3	170	239	175	195
PAQR8_HUMAN_TRANSMEM4	209	278	214	234
PAQR8_HUMAN_TRANSMEM5	239	308	244	264
PAQR8_HUMAN_TRANSMEM6	279	348	284	304
PAQR8_HUMAN_TRANSMEM7	315	354	320	340
PAQR9_HUMAN_TRANSMEM1	82	151	87	107
PAQR9_HUMAN_TRANSMEM2	112	181	117	137
PAQR9_HUMAN_TRANSMEM3	158	227	163	183
PAQR9_HUMAN_TRANSMEM4	201	270	206	226
PAQR9_HUMAN_TRANSMEM5	239	308	244	264
PAQR9_HUMAN_TRANSMEM6	297	366	302	322
PAQR9_HUMAN_TRANSMEM7	339	377	344	364
PAQRA_HUMAN_TRANSMEM1	34	103	39	59
PAQRA_HUMAN_TRANSMEM2	61	130	66	86
PAQRA_HUMAN_TRANSMEM3	98	167	103	123
PAQRA_HUMAN_TRANSMEM4	128	197	133	153
PAQRA_HUMAN_TRANSMEM5	178	247	183	203
PAQRA_HUMAN_TRANSMEM6	201	270	206	226
PAQRA_HUMAN_TRANSMEM7	229	270	234	254
PAQRB_HUMAN_TRANSMEM1	24	93	29	49
PAQRB_HUMAN_TRANSMEM2	57	126	62	82
PAQRB_HUMAN_TRANSMEM3	97	166	102	122
PAQRB_HUMAN_TRANSMEM4	120	189	125	145
PAQRB_HUMAN_TRANSMEM5	147	216	152	172
PAQRB_HUMAN_TRANSMEM6	170	238	175	195
PAQRB_HUMAN_TRANSMEM7	194	238	199	219
PAR16_HUMAN_TRANSMEM1	283	322	288	308
PAR1_HUMAN_TRANSMEM1	98	167	103	128
PAR1_HUMAN_TRANSMEM2	133	202	138	157
PAR1_HUMAN_TRANSMEM3	172	241	177	198
PAR1_HUMAN_TRANSMEM4	214	283	219	239
PAR1_HUMAN_TRANSMEM5	264	333	269	288
PAR1_HUMAN_TRANSMEM6	307	376	312	334
PAR1_HUMAN_TRANSMEM7	346	415	351	374
PAR2_HUMAN_TRANSMEM1	67	136	72	101
PAR2_HUMAN_TRANSMEM2	104	173	109	137
PAR2_HUMAN_TRANSMEM3	145	214	150	177
PAR2_HUMAN_TRANSMEM4	179	248	184	211
PAR2_HUMAN_TRANSMEM5	231	300	236	269
PAR2_HUMAN_TRANSMEM6	273	342	278	317
PAR2_HUMAN_TRANSMEM7	319	388	324	347
PAR3_HUMAN_TRANSMEM1	90	159	95	120
PAR3_HUMAN_TRANSMEM2	124	193	129	148
PAR3_HUMAN_TRANSMEM3	163	232	168	189
PAR3_HUMAN_TRANSMEM4	202	271	207	230
PAR3_HUMAN_TRANSMEM5	256	325	261	280
PAR3_HUMAN_TRANSMEM6	293	362	298	322
PAR3_HUMAN_TRANSMEM7	332	374	337	361
PAR4_HUMAN_TRANSMEM1	78	147	83	103
PAR4_HUMAN_TRANSMEM2	104	173	109	129
PAR4_HUMAN_TRANSMEM3	147	216	152	172
PAR4_HUMAN_TRANSMEM4	188	257	193	213
PAR4_HUMAN_TRANSMEM5	243	312	248	268
PAR4_HUMAN_TRANSMEM6	279	348	284	304
PAR4_HUMAN_TRANSMEM7	315	384	320	343
PARL_HUMAN_TRANSMEM1	97	166	102	121
PARL_HUMAN_TRANSMEM2	163	232	168	187
PARL_HUMAN_TRANSMEM3	203	272	208	230
PARL_HUMAN_TRANSMEM4	240	309	245	262
PARL_HUMAN_TRANSMEM5	268	337	273	289
PARL_HUMAN_TRANSMEM6	291	360	296	318
PARL_HUMAN_TRANSMEM7	328	379	333	354
PARM1_HUMAN_TRANSMEM1	254	310	259	279
PC11X_HUMAN_TRANSMEM1	808	877	813	833
PC11Y_HUMAN_TRANSMEM1	840	909	845	865
PCAT1_HUMAN_TRANSMEM1	53	122	58	78
PCAT2_HUMAN_TRANSMEM1	53	122	58	78
PCD10_HUMAN_TRANSMEM1	711	780	716	736
PCD12_HUMAN_TRANSMEM1	714	783	719	739
PCD15_HUMAN_TRANSMEM1	1372	1441	1377	1397
PCD16_HUMAN_TRANSMEM1	2936	3005	2941	2961
PCD17_HUMAN_TRANSMEM1	703	772	708	728
PCD18_HUMAN_TRANSMEM1	695	764	700	720
PCD19_HUMAN_TRANSMEM1	674	743	679	699
PCD20_HUMAN_TRANSMEM1	886	951	891	911
PCD23_HUMAN_TRANSMEM1	42	111	47	67
PCD23_HUMAN_TRANSMEM2	2982	2916	2987	3017
PCDA1_HUMAN_TRANSMEM1	693	762	698	718
PCDA2_HUMAN_TRANSMEM1	693	762	698	718
PCDA3_HUMAN_TRANSMEM1	693	762	698	718
PCDA4_HUMAN_TRANSMEM1	693	762	698	718
PCDA5_HUMAN_TRANSMEM1	692	761	697	717
PCDA6_HUMAN_TRANSMEM1	693	762	698	718
PCDA7_HUMAN_TRANSMEM1	693	762	698	718
PCDA8_HUMAN_TRANSMEM1	693	762	698	718
PCDA9_HUMAN_TRANSMEM1	693	762	698	718
PCDAA_HUMAN_TRANSMEM1	691	760	696	716
PCDAB_HUMAN_TRANSMEM1	692	761	697	717
PCDAC_HUMAN_TRANSMEM1	693	762	698	718
PCDAD_HUMAN_TRANSMEM1	693	762	698	718
PCDB1_HUMAN_TRANSMEM1	687	756	692	712
PCDB2_HUMAN_TRANSMEM1	688	757	693	713
PCDB3_HUMAN_TRANSMEM1	686	755	691	711
PCDB4_HUMAN_TRANSMEM1	685	754	690	710
PCDB5_HUMAN_TRANSMEM1	685	754	690	710
PCDB6_HUMAN_TRANSMEM1	684	753	689	709
PCDB7_HUMAN_TRANSMEM1	684	753	689	709
PCDB8_HUMAN_TRANSMEM1	687	756	692	710
PCDB9_HUMAN_TRANSMEM1	686	755	691	711
PCDBA_HUMAN_TRANSMEM1	688	757	693	713
PCDBB_HUMAN_TRANSMEM1	686	755	691	711
PCDBC_HUMAN_TRANSMEM1	686	755	691	711
PCDBD_HUMAN_TRANSMEM1	686	755	691	711
PCDBE_HUMAN_TRANSMEM1	682	751	687	711
PCDBF_HUMAN_TRANSMEM1	686	755	691	711
PCDBG_HUMAN_TRANSMEM1	686	755	691	711
PCDBI_HUMAN_TRANSMEM1	633	702	638	658
PCDC1_HUMAN_TRANSMEM1	679	748	684	704
PCDC2_HUMAN_TRANSMEM1	704	773	709	729
PCDG1_HUMAN_TRANSMEM1	688	757	693	713
PCDG2_HUMAN_TRANSMEM1	688	757	693	713
PCDG3_HUMAN_TRANSMEM1	688	757	693	713
PCDG4_HUMAN_TRANSMEM1	719	788	724	744
PCDG5_HUMAN_TRANSMEM1	688	757	693	713
PCDG6_HUMAN_TRANSMEM1	688	757	693	713
PCDG7_HUMAN_TRANSMEM1	688	757	693	713
PCDG8_HUMAN_TRANSMEM1	688	757	693	713
PCDG9_HUMAN_TRANSMEM1	688	757	693	713
PCDGA_HUMAN_TRANSMEM1	692	761	697	717
PCDGB_HUMAN_TRANSMEM1	689	758	694	714
PCDGC_HUMAN_TRANSMEM1	688	757	693	713
PCDGD_HUMAN_TRANSMEM1	683	752	688	708
PCDGE_HUMAN_TRANSMEM1	687	756	692	712
PCDGF_HUMAN_TRANSMEM1	687	756	692	712
PCDGG_HUMAN_TRANSMEM1	685	754	690	710
PCDGH_HUMAN_TRANSMEM1	683	752	688	708
PCDGI_HUMAN_TRANSMEM1	687	756	692	712
PCDGJ_HUMAN_TRANSMEM1	687	756	692	712
PCDGK_HUMAN_TRANSMEM1	689	758	694	714
PCDGL_HUMAN_TRANSMEM1	688	757	693	713
PCDGM_HUMAN_TRANSMEM1	689	758	694	714
PCDH1_HUMAN_TRANSMEM1	848	917	853	873
PCDH7_HUMAN_TRANSMEM1	875	944	880	900
PCDH8_HUMAN_TRANSMEM1	745	814	750	770
PCDH9_HUMAN_TRANSMEM1	810	879	815	835
PCFT_HUMAN_TRANSMEM1	20	89	25	48
PCFT_HUMAN_TRANSMEM2	80	149	85	107
PCFT_HUMAN_TRANSMEM3	109	178	114	137
PCFT_HUMAN_TRANSMEM4	141	210	146	168
PCFT_HUMAN_TRANSMEM5	176	245	181	203
PCFT_HUMAN_TRANSMEM6	208	277	213	236
PCFT_HUMAN_TRANSMEM7	261	330	266	288
PCFT_HUMAN_TRANSMEM8	305	374	310	328
PCFT_HUMAN_TRANSMEM9	327	396	332	356
PCFT_HUMAN_TRANSMEM10	355	424	360	381
PCFT_HUMAN_TRANSMEM11	389	458	394	412
PCFT_HUMAN_TRANSMEM12	420	459	425	449
PCSK4_HUMAN_TRANSMEM1	704	755	709	729
PCSK5_HUMAN_TRANSMEM1	1739	1808	1744	1764
PCSK7_HUMAN_TRANSMEM1	663	732	668	688
PCX1_HUMAN_TRANSMEM1	23	92	28	50
PCX1_HUMAN_TRANSMEM2	52	121	57	74
PCX1_HUMAN_TRANSMEM3	998	1067	1003	1025
PCX1_HUMAN_TRANSMEM4	1027	1096	1032	1049
PCX1_HUMAN_TRANSMEM5	1062	1131	1067	1089
PCX1_HUMAN_TRANSMEM6	1105	1174	1110	1132
PCX1_HUMAN_TRANSMEM7	1155	1224	1160	1182
PCX1_HUMAN_TRANSMEM8	1189	1258	1194	1213
PCX1_HUMAN_TRANSMEM9	1261	1330	1266	1288
PCX1_HUMAN_TRANSMEM10	1290	1359	1295	1312
PCX2_HUMAN_TRANSMEM1	29	98	34	54
