#Name	PEP_START	PEP_END	DOM_START	DOM_END
PCDGH_HUMAN_TRANSMEM1	688	757	688	708
PCDGI_HUMAN_TRANSMEM1	692	761	692	712
PCDGJ_HUMAN_TRANSMEM1	692	761	692	712
PCDGK_HUMAN_TRANSMEM1	694	763	694	714
PCDGL_HUMAN_TRANSMEM1	693	762	693	713
PCDGM_HUMAN_TRANSMEM1	694	763	694	714
PCDH1_HUMAN_TRANSMEM1	853	922	853	873
PCDH7_HUMAN_TRANSMEM1	880	949	880	900
PCDH8_HUMAN_TRANSMEM1	750	819	750	770
PCDH9_HUMAN_TRANSMEM1	815	884	815	835
PCFT_HUMAN_TRANSMEM1	25	94	25	48
PCFT_HUMAN_TRANSMEM2	85	154	85	107
PCFT_HUMAN_TRANSMEM3	114	183	114	137
PCFT_HUMAN_TRANSMEM4	146	215	146	168
PCFT_HUMAN_TRANSMEM5	181	250	181	203
PCFT_HUMAN_TRANSMEM6	213	282	213	236
PCFT_HUMAN_TRANSMEM7	266	335	266	288
PCFT_HUMAN_TRANSMEM8	310	379	310	328
PCFT_HUMAN_TRANSMEM9	332	401	332	356
PCFT_HUMAN_TRANSMEM10	360	429	360	381
PCFT_HUMAN_TRANSMEM11	394	463	394	412
PCFT_HUMAN_TRANSMEM12	425	494	425	449
PCSK4_HUMAN_TRANSMEM1	709	778	709	729
PCSK5_HUMAN_TRANSMEM1	1744	1813	1744	1764
PCSK7_HUMAN_TRANSMEM1	668	737	668	688
PCX1_HUMAN_TRANSMEM1	28	97	28	50
PCX1_HUMAN_TRANSMEM2	57	126	57	74
PCX1_HUMAN_TRANSMEM3	1003	1072	1003	1025
PCX1_HUMAN_TRANSMEM4	1032	1101	1032	1049
PCX1_HUMAN_TRANSMEM5	1067	1136	1067	1089
PCX1_HUMAN_TRANSMEM6	1110	1179	1110	1132
PCX1_HUMAN_TRANSMEM7	1160	1229	1160	1182
PCX1_HUMAN_TRANSMEM8	1194	1263	1194	1213
PCX1_HUMAN_TRANSMEM9	1266	1335	1266	1288
PCX1_HUMAN_TRANSMEM10	1295	1364	1295	1312
PCX2_HUMAN_TRANSMEM1	34	103	34	54
PCX2_HUMAN_TRANSMEM2	57	126	57	77
PCX2_HUMAN_TRANSMEM3	844	913	844	864
PCX2_HUMAN_TRANSMEM4	868	937	868	888
PCX2_HUMAN_TRANSMEM5	901	970	901	921
PCX2_HUMAN_TRANSMEM6	952	1021	952	972
PCX2_HUMAN_TRANSMEM7	983	1052	983	1003
PCX2_HUMAN_TRANSMEM8	1029	1098	1029	1049
PCX2_HUMAN_TRANSMEM9	1099	1168	1099	1119
PCX2_HUMAN_TRANSMEM10	1124	1193	1124	1144
PCX2_HUMAN_TRANSMEM11	1193	1262	1193	1213
PCX2_HUMAN_TRANSMEM12	1237	1306	1237	1257
PCX2_HUMAN_TRANSMEM13	1265	1334	1265	1285
PCX2_HUMAN_TRANSMEM14	1302	1371	1302	1322
PCX2_HUMAN_TRANSMEM15	1324	1393	1324	1344
PCX3_HUMAN_TRANSMEM1	33	102	33	53
PCX3_HUMAN_TRANSMEM2	54	123	54	74
PCX3_HUMAN_TRANSMEM3	790	859	790	812
PCX3_HUMAN_TRANSMEM4	819	888	819	836
PCX3_HUMAN_TRANSMEM5	852	921	852	872
PCX3_HUMAN_TRANSMEM6	880	949	880	900
PCX3_HUMAN_TRANSMEM7	903	972	903	923
PCX3_HUMAN_TRANSMEM8	946	1015	946	968
PCX3_HUMAN_TRANSMEM9	980	1049	980	1000
PCX3_HUMAN_TRANSMEM10	1053	1122	1053	1073
PCX3_HUMAN_TRANSMEM11	1078	1147	1078	1098
PCX3_HUMAN_TRANSMEM12	1244	1313	1244	1264
PCX3_HUMAN_TRANSMEM13	1280	1349	1280	1300
PCX4_HUMAN_TRANSMEM1	45	114	45	65
PCX4_HUMAN_TRANSMEM2	73	142	73	93
PCX4_HUMAN_TRANSMEM3	140	209	140	160
PCX4_HUMAN_TRANSMEM4	173	242	173	193
PCX4_HUMAN_TRANSMEM5	208	277	208	228
PCX4_HUMAN_TRANSMEM6	244	313	244	264
PCX4_HUMAN_TRANSMEM7	307	376	307	327
PCX4_HUMAN_TRANSMEM8	357	426	357	377
PCX4_HUMAN_TRANSMEM9	388	457	388	405
PCX4_HUMAN_TRANSMEM10	448	517	448	468
PCX4_HUMAN_TRANSMEM11	494	563	494	514
PCX4_HUMAN_TRANSMEM12	534	603	534	552
PCX4_HUMAN_TRANSMEM13	565	634	565	585
PCX4_HUMAN_TRANSMEM14	607	676	607	629
PCX4_HUMAN_TRANSMEM15	634	703	634	654
PD1L1_HUMAN_TRANSMEM1	239	308	239	259
PD1L2_HUMAN_TRANSMEM1	221	290	221	241
PD2R2_HUMAN_TRANSMEM1	34	103	34	56
PD2R2_HUMAN_TRANSMEM2	68	137	68	89
PD2R2_HUMAN_TRANSMEM3	107	176	107	127
PD2R2_HUMAN_TRANSMEM4	147	216	147	168
PD2R2_HUMAN_TRANSMEM5	211	280	211	231
PD2R2_HUMAN_TRANSMEM6	248	317	248	269
PD2R2_HUMAN_TRANSMEM7	289	358	289	308
PD2R_HUMAN_TRANSMEM1	22	91	22	42
PD2R_HUMAN_TRANSMEM2	60	129	60	80
PD2R_HUMAN_TRANSMEM3	108	177	108	128
PD2R_HUMAN_TRANSMEM4	151	220	151	171
PD2R_HUMAN_TRANSMEM5	196	265	196	216
PD2R_HUMAN_TRANSMEM6	263	332	263	283
PD2R_HUMAN_TRANSMEM7	311	380	311	331
PDCD1_HUMAN_TRANSMEM1	171	240	171	191
PDE3A_HUMAN_TRANSMEM1	61	130	61	81
PDE3A_HUMAN_TRANSMEM2	130	199	130	150
PDE3A_HUMAN_TRANSMEM3	160	229	160	180
PDE3A_HUMAN_TRANSMEM4	185	254	185	205
PDE3A_HUMAN_TRANSMEM5	210	279	210	230
PDE3A_HUMAN_TRANSMEM6	232	301	232	252
PDE3B_HUMAN_TRANSMEM1	88	157	88	108
PDE3B_HUMAN_TRANSMEM2	117	186	117	137
PDE3B_HUMAN_TRANSMEM3	152	221	152	172
PDE3B_HUMAN_TRANSMEM4	192	261	192	212
PDE3B_HUMAN_TRANSMEM5	220	289	220	240
PDE3B_HUMAN_TRANSMEM6	247	316	247	267
PDES1_HUMAN_TRANSMEM1	47	116	47	67
PDES1_HUMAN_TRANSMEM2	74	143	74	94
PDES1_HUMAN_TRANSMEM3	161	230	161	181
PDPN_HUMAN_TRANSMEM1	132	201	132	152
PDXL2_HUMAN_TRANSMEM1	501	570	501	521
PDZ1I_HUMAN_TRANSMEM1	30	99	30	50
PDZD8_HUMAN_TRANSMEM1	2	71	2	24
PE2R1_HUMAN_TRANSMEM1	36	105	36	62
PE2R1_HUMAN_TRANSMEM2	73	142	73	96
PE2R1_HUMAN_TRANSMEM3	112	181	112	133
PE2R1_HUMAN_TRANSMEM4	156	225	156	177
PE2R1_HUMAN_TRANSMEM5	202	271	202	227
PE2R1_HUMAN_TRANSMEM6	295	364	295	321
PE2R1_HUMAN_TRANSMEM7	333	402	333	354
PE2R2_HUMAN_TRANSMEM1	24	93	24	47
PE2R2_HUMAN_TRANSMEM2	66	135	66	91
PE2R2_HUMAN_TRANSMEM3	112	181	112	132
PE2R2_HUMAN_TRANSMEM4	152	221	152	176
PE2R2_HUMAN_TRANSMEM5	199	268	199	223
PE2R2_HUMAN_TRANSMEM6	263	332	263	286
PE2R2_HUMAN_TRANSMEM7	300	369	300	323
PE2R3_HUMAN_TRANSMEM1	54	123	54	78
PE2R3_HUMAN_TRANSMEM2	92	161	92	112
PE2R3_HUMAN_TRANSMEM3	132	201	132	153
PE2R3_HUMAN_TRANSMEM4	176	245	176	197
PE2R3_HUMAN_TRANSMEM5	228	297	228	253
PE2R3_HUMAN_TRANSMEM6	284	353	284	307
PE2R3_HUMAN_TRANSMEM7	328	397	328	349
PE2R4_HUMAN_TRANSMEM1	20	89	20	43
PE2R4_HUMAN_TRANSMEM2	56	125	56	79
PE2R4_HUMAN_TRANSMEM3	97	166	97	115
PE2R4_HUMAN_TRANSMEM4	136	205	136	160
PE2R4_HUMAN_TRANSMEM5	185	254	185	211
PE2R4_HUMAN_TRANSMEM6	268	337	268	295
PE2R4_HUMAN_TRANSMEM7	313	382	313	332
PEAR1_HUMAN_TRANSMEM1	756	825	756	776
PECA1_HUMAN_TRANSMEM1	602	671	602	620
PEMT_HUMAN_TRANSMEM1	46	115	46	66
PEMT_HUMAN_TRANSMEM2	94	163	94	114
PEMT_HUMAN_TRANSMEM3	158	227	158	178
PEN2_HUMAN_TRANSMEM1	58	127	58	78
PERP_HUMAN_TRANSMEM1	12	81	12	32
PERP_HUMAN_TRANSMEM2	79	148	79	99
PERP_HUMAN_TRANSMEM3	110	179	110	130
PERP_HUMAN_TRANSMEM4	151	220	151	171
PERT_HUMAN_TRANSMEM1	847	916	847	871
PEX12_HUMAN_TRANSMEM1	159	228	159	179
PEX12_HUMAN_TRANSMEM2	240	309	240	260
PEX13_HUMAN_TRANSMEM1	227	296	227	251
PEX16_HUMAN_TRANSMEM1	85	154	85	105
PEX16_HUMAN_TRANSMEM2	111	180	111	131
PEX26_HUMAN_TRANSMEM1	247	316	247	267
PEX2_HUMAN_TRANSMEM1	140	209	140	159
PEX2_HUMAN_TRANSMEM2	195	264	195	213
PEX3_HUMAN_TRANSMEM1	16	85	16	36
PEX3_HUMAN_TRANSMEM2	117	186	117	140
PF2R_HUMAN_TRANSMEM1	32	101	32	54
PF2R_HUMAN_TRANSMEM2	70	139	70	90
PF2R_HUMAN_TRANSMEM3	110	179	110	131
PF2R_HUMAN_TRANSMEM4	153	222	153	175
PF2R_HUMAN_TRANSMEM5	199	268	199	224
PF2R_HUMAN_TRANSMEM6	251	320	251	267
PF2R_HUMAN_TRANSMEM7	286	355	286	307
PG2IP_HUMAN_TRANSMEM1	13	82	13	33
PG2IP_HUMAN_TRANSMEM2	41	110	41	61
PG2IP_HUMAN_TRANSMEM3	93	162	93	113
PG2IP_HUMAN_TRANSMEM4	123	192	123	143
PG2IP_HUMAN_TRANSMEM5	196	265	196	216
PG2IP_HUMAN_TRANSMEM6	237	306	237	257
PG2IP_HUMAN_TRANSMEM7	273	342	273	293
PG2IP_HUMAN_TRANSMEM8	316	385	316	336
PG2IP_HUMAN_TRANSMEM9	349	418	349	369
PG2IP_HUMAN_TRANSMEM10	390	459	390	410
PGAM5_HUMAN_TRANSMEM1	7	76	7	29
PGAP1_HUMAN_TRANSMEM1	12	81	12	32
PGAP1_HUMAN_TRANSMEM2	642	711	642	662
PGAP1_HUMAN_TRANSMEM3	669	738	669	689
PGAP1_HUMAN_TRANSMEM4	734	803	734	754
PGAP1_HUMAN_TRANSMEM5	818	887	818	838
PGAP1_HUMAN_TRANSMEM6	854	923	854	874
PGAP1_HUMAN_TRANSMEM7	894	963	894	914
PGAP2_HUMAN_TRANSMEM1	24	93	24	44
PGAP2_HUMAN_TRANSMEM2	115	184	115	135
PGAP2_HUMAN_TRANSMEM3	144	213	144	164
PGAP2_HUMAN_TRANSMEM4	186	255	186	206
PGAP2_HUMAN_TRANSMEM5	210	279	210	230
PGAP3_HUMAN_TRANSMEM1	99	168	99	119
PGAP3_HUMAN_TRANSMEM2	136	205	136	156
PGAP3_HUMAN_TRANSMEM3	170	239	170	190
PGAP3_HUMAN_TRANSMEM4	194	263	194	214
PGAP3_HUMAN_TRANSMEM5	225	294	225	245
PGAP3_HUMAN_TRANSMEM6	258	327	258	278
PGAP3_HUMAN_TRANSMEM7	280	349	280	299
PGAP4_HUMAN_TRANSMEM1	23	92	23	43
PGAP4_HUMAN_TRANSMEM2	260	329	260	280
PGAP4_HUMAN_TRANSMEM3	288	357	288	308
PGAP6_HUMAN_TRANSMEM1	546	615	546	566
PGAP6_HUMAN_TRANSMEM2	569	638	569	589
PGAP6_HUMAN_TRANSMEM3	606	675	606	626
PGAP6_HUMAN_TRANSMEM4	630	699	630	650
PGAP6_HUMAN_TRANSMEM5	654	723	654	674
PGAP6_HUMAN_TRANSMEM6	691	760	691	711
PGAP6_HUMAN_TRANSMEM7	718	787	718	738
PGES2_HUMAN_TRANSMEM1	58	127	58	74
PGFRA_HUMAN_TRANSMEM1	529	598	529	549
PGFRB_HUMAN_TRANSMEM1	533	602	533	553
PGRC1_HUMAN_TRANSMEM1	25	94	25	43
PGRC2_HUMAN_TRANSMEM1	42	111	42	66
PHAG1_HUMAN_TRANSMEM1	17	86	17	37
PHEX_HUMAN_TRANSMEM1	21	90	21	41
PHTF1_HUMAN_TRANSMEM1	77	146	77	97
PHTF1_HUMAN_TRANSMEM2	99	168	99	119
PHTF1_HUMAN_TRANSMEM3	121	190	121	141
PHTF1_HUMAN_TRANSMEM4	473	542	473	493
PHTF1_HUMAN_TRANSMEM5	512	581	512	532
PHTF1_HUMAN_TRANSMEM6	611	680	611	631
PHTF1_HUMAN_TRANSMEM7	645	714	645	665
PHTF1_HUMAN_TRANSMEM8	737	806	737	757
PHTF2_HUMAN_TRANSMEM1	136	205	136	156
PHTF2_HUMAN_TRANSMEM2	164	233	164	184
PHTF2_HUMAN_TRANSMEM3	497	566	497	517
PHTF2_HUMAN_TRANSMEM4	553	622	553	573
PHTF2_HUMAN_TRANSMEM5	634	703	634	654
PHTF2_HUMAN_TRANSMEM6	668	737	668	688
PHTF2_HUMAN_TRANSMEM7	760	829	760	780
PI2R_HUMAN_TRANSMEM1	17	86	17	38
PI2R_HUMAN_TRANSMEM2	52	121	52	76
PI2R_HUMAN_TRANSMEM3	95	164	95	115
PI2R_HUMAN_TRANSMEM4	135	204	135	158
PI2R_HUMAN_TRANSMEM5	182	251	182	208
PI2R_HUMAN_TRANSMEM6	236	305	236	260
PI2R_HUMAN_TRANSMEM7	275	344	275	295
PIANP_HUMAN_TRANSMEM1	179	248	179	199
PIEZ1_HUMAN_TRANSMEM1	5	74	5	25
PIEZ1_HUMAN_TRANSMEM2	27	96	27	47
PIEZ1_HUMAN_TRANSMEM3	64	133	64	84
PIEZ1_HUMAN_TRANSMEM4	118	187	118	138
PIEZ1_HUMAN_TRANSMEM5	194	263	194	214
PIEZ1_HUMAN_TRANSMEM6	218	287	218	238
PIEZ1_HUMAN_TRANSMEM7	248	317	248	268
PIEZ1_HUMAN_TRANSMEM8	302	371	302	322
PIEZ1_HUMAN_TRANSMEM9	428	497	428	448
PIEZ1_HUMAN_TRANSMEM10	460	529	460	480
PIEZ1_HUMAN_TRANSMEM11	514	583	514	534
PIEZ1_HUMAN_TRANSMEM12	579	648	579	599
PIEZ1_HUMAN_TRANSMEM13	602	671	602	622
PIEZ1_HUMAN_TRANSMEM14	629	698	629	649
PIEZ1_HUMAN_TRANSMEM15	681	750	681	701
PIEZ1_HUMAN_TRANSMEM16	823	892	823	843
PIEZ1_HUMAN_TRANSMEM17	852	921	852	872
PIEZ1_HUMAN_TRANSMEM18	926	995	926	946
PIEZ1_HUMAN_TRANSMEM19	987	1056	987	1007
PIEZ1_HUMAN_TRANSMEM20	1043	1112	1043	1063
PIEZ1_HUMAN_TRANSMEM21	1160	1229	1160	1180
PIEZ1_HUMAN_TRANSMEM22	1184	1253	1184	1204
PIEZ1_HUMAN_TRANSMEM23	1218	1287	1218	1240
PIEZ1_HUMAN_TRANSMEM24	1247	1316	1247	1264
PIEZ1_HUMAN_TRANSMEM25	1277	1346	1277	1297
PIEZ1_HUMAN_TRANSMEM26	1678	1747	1678	1698
PIEZ1_HUMAN_TRANSMEM27	1700	1769	1700	1720
PIEZ1_HUMAN_TRANSMEM28	1734	1803	1734	1754
PIEZ1_HUMAN_TRANSMEM29	1962	2031	1962	1982
PIEZ1_HUMAN_TRANSMEM30	2003	2072	2003	2023
PIEZ1_HUMAN_TRANSMEM31	2032	2101	2032	2052
PIEZ1_HUMAN_TRANSMEM32	2061	2130	2061	2081
PIEZ1_HUMAN_TRANSMEM33	2100	2169	2100	2122
PIEZ1_HUMAN_TRANSMEM34	2129	2198	2129	2149
PIEZ1_HUMAN_TRANSMEM35	2177	2246	2177	2197
PIEZ1_HUMAN_TRANSMEM36	2432	2501	2432	2452
PIEZ2_HUMAN_TRANSMEM1	5	74	5	25
PIEZ2_HUMAN_TRANSMEM2	27	96	27	47
PIEZ2_HUMAN_TRANSMEM3	62	131	62	82
PIEZ2_HUMAN_TRANSMEM4	119	188	119	139
PIEZ2_HUMAN_TRANSMEM5	214	283	214	234
PIEZ2_HUMAN_TRANSMEM6	237	306	237	257
PIEZ2_HUMAN_TRANSMEM7	266	335	266	286
PIEZ2_HUMAN_TRANSMEM8	336	405	336	356
PIEZ2_HUMAN_TRANSMEM9	505	574	505	525
PIEZ2_HUMAN_TRANSMEM10	541	610	541	561
PIEZ2_HUMAN_TRANSMEM11	581	650	581	598
PIEZ2_HUMAN_TRANSMEM12	678	747	678	698
PIEZ2_HUMAN_TRANSMEM13	704	773	704	724
PIEZ2_HUMAN_TRANSMEM14	732	801	732	752
PIEZ2_HUMAN_TRANSMEM15	782	851	782	802
PIEZ2_HUMAN_TRANSMEM16	932	1001	932	952
PIEZ2_HUMAN_TRANSMEM17	958	1027	958	978
PIEZ2_HUMAN_TRANSMEM18	985	1054	985	1005
PIEZ2_HUMAN_TRANSMEM19	1053	1122	1053	1073
PIEZ2_HUMAN_TRANSMEM20	1134	1203	1134	1154
PIEZ2_HUMAN_TRANSMEM21	1170	1239	1170	1190
PIEZ2_HUMAN_TRANSMEM22	1217	1286	1217	1237
PIEZ2_HUMAN_TRANSMEM23	1291	1360	1291	1311
PIEZ2_HUMAN_TRANSMEM24	1315	1384	1315	1335
PIEZ2_HUMAN_TRANSMEM25	1349	1418	1349	1371
PIEZ2_HUMAN_TRANSMEM26	1404	1473	1404	1424
PIEZ2_HUMAN_TRANSMEM27	1900	1969	1900	1920
PIEZ2_HUMAN_TRANSMEM28	1935	2004	1935	1955
PIEZ2_HUMAN_TRANSMEM29	1967	2036	1967	1987
PIEZ2_HUMAN_TRANSMEM30	2191	2260	2191	2211
PIEZ2_HUMAN_TRANSMEM31	2232	2301	2232	2252
PIEZ2_HUMAN_TRANSMEM32	2260	2329	2260	2280
PIEZ2_HUMAN_TRANSMEM33	2290	2359	2290	2310
PIEZ2_HUMAN_TRANSMEM34	2327	2396	2327	2344
PIEZ2_HUMAN_TRANSMEM35	2358	2427	2358	2378
PIEZ2_HUMAN_TRANSMEM36	2406	2475	2406	2426
PIEZ2_HUMAN_TRANSMEM37	2662	2731	2662	2682
PIGA_HUMAN_TRANSMEM1	422	491	422	442
PIGB_HUMAN_TRANSMEM1	63	132	63	83
PIGB_HUMAN_TRANSMEM2	136	205	136	156
PIGB_HUMAN_TRANSMEM3	192	261	192	212
PIGB_HUMAN_TRANSMEM4	224	293	224	244
PIGB_HUMAN_TRANSMEM5	255	324	255	275
PIGB_HUMAN_TRANSMEM6	315	384	315	335
PIGB_HUMAN_TRANSMEM7	340	409	340	360
PIGB_HUMAN_TRANSMEM8	362	431	362	382
PIGB_HUMAN_TRANSMEM9	387	456	387	407
PIGC_HUMAN_TRANSMEM1	51	120	51	71
PIGC_HUMAN_TRANSMEM2	80	149	80	100
PIGC_HUMAN_TRANSMEM3	117	186	117	137
PIGC_HUMAN_TRANSMEM4	153	222	153	173
PIGC_HUMAN_TRANSMEM5	174	243	174	194
PIGC_HUMAN_TRANSMEM6	196	265	196	216
PIGC_HUMAN_TRANSMEM7	227	296	227	244
PIGC_HUMAN_TRANSMEM8	250	319	250	270
PIGF_HUMAN_TRANSMEM1	11	80	11	31
PIGF_HUMAN_TRANSMEM2	42	111	42	62
PIGF_HUMAN_TRANSMEM3	86	155	86	106
PIGF_HUMAN_TRANSMEM4	113	182	113	133
PIGF_HUMAN_TRANSMEM5	155	224	155	175
PIGF_HUMAN_TRANSMEM6	189	258	189	209
PIGG_HUMAN_TRANSMEM1	432	501	432	452
PIGG_HUMAN_TRANSMEM2	471	540	471	491
PIGG_HUMAN_TRANSMEM3	506	575	506	526
PIGG_HUMAN_TRANSMEM4	552	621	552	572
PIGG_HUMAN_TRANSMEM5	699	768	699	719
PIGG_HUMAN_TRANSMEM6	721	790	721	741
PIGG_HUMAN_TRANSMEM7	752	821	752	772
PIGG_HUMAN_TRANSMEM8	789	858	789	809
PIGG_HUMAN_TRANSMEM9	812	881	812	832
PIGG_HUMAN_TRANSMEM10	879	948	879	899
PIGG_HUMAN_TRANSMEM11	919	988	919	939
PIGG_HUMAN_TRANSMEM12	955	1024	955	975
PIGL_HUMAN_TRANSMEM1	2	71	2	22
PIGM_HUMAN_TRANSMEM1	18	87	18	38
PIGM_HUMAN_TRANSMEM2	80	149	80	100
PIGM_HUMAN_TRANSMEM3	139	208	139	161
PIGM_HUMAN_TRANSMEM4	170	239	170	190
PIGM_HUMAN_TRANSMEM5	226	295	226	246
PIGM_HUMAN_TRANSMEM6	288	357	288	308
PIGM_HUMAN_TRANSMEM7	315	384	315	337
PIGM_HUMAN_TRANSMEM8	339	408	339	350
PIGM_HUMAN_TRANSMEM9	358	427	358	378
PIGM_HUMAN_TRANSMEM10	385	454	385	405
PIGN_HUMAN_TRANSMEM1	2	71	2	24
PIGN_HUMAN_TRANSMEM2	443	512	443	463
PIGN_HUMAN_TRANSMEM3	483	552	483	503
PIGN_HUMAN_TRANSMEM4	509	578	509	529
PIGN_HUMAN_TRANSMEM5	544	613	544	564
PIGN_HUMAN_TRANSMEM6	566	635	566	586
PIGN_HUMAN_TRANSMEM7	592	661	592	612
PIGN_HUMAN_TRANSMEM8	619	688	619	639
PIGN_HUMAN_TRANSMEM9	650	719	650	670
PIGN_HUMAN_TRANSMEM10	686	755	686	706
PIGN_HUMAN_TRANSMEM11	724	793	724	744
PIGN_HUMAN_TRANSMEM12	787	856	787	807
PIGN_HUMAN_TRANSMEM13	825	894	825	845
PIGN_HUMAN_TRANSMEM14	859	928	859	879
PIGN_HUMAN_TRANSMEM15	895	964	895	915
PIGO_HUMAN_TRANSMEM1	4	73	4	24
PIGO_HUMAN_TRANSMEM2	457	526	457	477
PIGO_HUMAN_TRANSMEM3	482	551	482	502
PIGO_HUMAN_TRANSMEM4	510	579	510	530
PIGO_HUMAN_TRANSMEM5	541	610	541	561
PIGO_HUMAN_TRANSMEM6	575	644	575	595
PIGO_HUMAN_TRANSMEM7	668	737	668	688
PIGO_HUMAN_TRANSMEM8	701	770	701	721
PIGO_HUMAN_TRANSMEM9	747	816	747	767
PIGO_HUMAN_TRANSMEM10	830	899	830	850
PIGO_HUMAN_TRANSMEM11	857	926	857	877
PIGO_HUMAN_TRANSMEM12	944	1013	944	964
PIGO_HUMAN_TRANSMEM13	1014	1083	1014	1034
PIGO_HUMAN_TRANSMEM14	1048	1117	1048	1068
PIGP_HUMAN_TRANSMEM1	40	109	40	60
PIGP_HUMAN_TRANSMEM2	80	149	80	100
PIGQ_HUMAN_TRANSMEM1	278	347	278	298
PIGQ_HUMAN_TRANSMEM2	349	418	349	371
PIGQ_HUMAN_TRANSMEM3	378	447	378	400
PIGQ_HUMAN_TRANSMEM4	446	515	446	468
PIGQ_HUMAN_TRANSMEM5	475	544	475	497
PIGR_HUMAN_TRANSMEM1	639	708	639	661
PIGS_HUMAN_TRANSMEM1	19	88	19	39
PIGS_HUMAN_TRANSMEM2	521	590	521	541
PIGT_HUMAN_TRANSMEM1	528	597	528	548
PIGU_HUMAN_TRANSMEM1	66	135	66	86
PIGU_HUMAN_TRANSMEM2	166	235	166	186
PIGU_HUMAN_TRANSMEM3	188	257	188	208
PIGU_HUMAN_TRANSMEM4	237	306	237	257
PIGU_HUMAN_TRANSMEM5	259	328	259	279
PIGU_HUMAN_TRANSMEM6	286	355	286	306
PIGU_HUMAN_TRANSMEM7	313	382	313	333
PIGU_HUMAN_TRANSMEM8	355	424	355	375
PIGU_HUMAN_TRANSMEM9	386	455	386	406
PIGV_HUMAN_TRANSMEM1	14	83	14	34
PIGV_HUMAN_TRANSMEM2	78	147	78	98
PIGV_HUMAN_TRANSMEM3	114	183	114	134
PIGV_HUMAN_TRANSMEM4	137	206	137	157
PIGV_HUMAN_TRANSMEM5	162	231	162	182
PIGV_HUMAN_TRANSMEM6	193	262	193	213
PIGV_HUMAN_TRANSMEM7	235	304	235	255
PIGV_HUMAN_TRANSMEM8	328	397	328	348
PIGV_HUMAN_TRANSMEM9	379	448	379	399
PIGV_HUMAN_TRANSMEM10	470	539	470	490
PIGW_HUMAN_TRANSMEM1	22	91	22	42
PIGW_HUMAN_TRANSMEM2	74	143	74	94
PIGW_HUMAN_TRANSMEM3	132	201	132	152
PIGW_HUMAN_TRANSMEM4	163	232	163	183
PIGW_HUMAN_TRANSMEM5	203	272	203	223
PIGW_HUMAN_TRANSMEM6	238	307	238	258
PIGW_HUMAN_TRANSMEM7	261	330	261	281
PIGW_HUMAN_TRANSMEM8	306	375	306	326
PIGW_HUMAN_TRANSMEM9	339	408	339	359
PIGW_HUMAN_TRANSMEM10	371	440	371	391
PIGW_HUMAN_TRANSMEM11	449	518	449	469
PIGW_HUMAN_TRANSMEM12	474	543	474	494
PIGX_HUMAN_TRANSMEM1	231	300	231	251
PIGY_HUMAN_TRANSMEM1	4	73	4	26
PIGY_HUMAN_TRANSMEM2	45	114	45	65
PIGZ_HUMAN_TRANSMEM1	131	200	131	151
PIGZ_HUMAN_TRANSMEM2	156	225	156	173
PIGZ_HUMAN_TRANSMEM3	180	249	180	200
PIGZ_HUMAN_TRANSMEM4	216	285	216	236
PIGZ_HUMAN_TRANSMEM5	258	327	258	278
PIGZ_HUMAN_TRANSMEM6	369	438	369	389
PIGZ_HUMAN_TRANSMEM7	391	460	391	411
PIGZ_HUMAN_TRANSMEM8	416	485	416	436
PILRA_HUMAN_TRANSMEM1	198	267	198	218
PILRB_HUMAN_TRANSMEM1	192	261	192	212
PINK1_HUMAN_TRANSMEM1	94	163	94	110
PIRT_HUMAN_TRANSMEM1	56	125	56	76
PIRT_HUMAN_TRANSMEM2	94	163	94	114
PISD_HUMAN_TRANSMEM1	64	133	64	82
PK1L1_HUMAN_TRANSMEM1	1749	1818	1749	1769
PK1L1_HUMAN_TRANSMEM2	1957	2026	1957	1977
PK1L1_HUMAN_TRANSMEM3	1993	2062	1993	2013
PK1L1_HUMAN_TRANSMEM4	2136	2205	2136	2156
PK1L1_HUMAN_TRANSMEM5	2175	2244	2175	2195
PK1L1_HUMAN_TRANSMEM6	2282	2351	2282	2302
PK1L1_HUMAN_TRANSMEM7	2523	2592	2523	2543
PK1L1_HUMAN_TRANSMEM8	2563	2632	2563	2583
PK1L1_HUMAN_TRANSMEM9	2617	2686	2617	2637
PK1L1_HUMAN_TRANSMEM10	2647	2716	2647	2667
PK1L1_HUMAN_TRANSMEM11	2712	2781	2712	2732
PK1L2_HUMAN_TRANSMEM1	1345	1414	1345	1365
PK1L2_HUMAN_TRANSMEM2	1553	1622	1553	1573
PK1L2_HUMAN_TRANSMEM3	1595	1664	1595	1615
PK1L2_HUMAN_TRANSMEM4	1819	1888	1819	1839
PK1L2_HUMAN_TRANSMEM5	1866	1935	1866	1886
PK1L2_HUMAN_TRANSMEM6	1944	2013	1944	1964
PK1L2_HUMAN_TRANSMEM7	2144	2213	2144	2166
PK1L2_HUMAN_TRANSMEM8	2183	2252	2183	2203
PK1L2_HUMAN_TRANSMEM9	2219	2288	2219	2239
PK1L2_HUMAN_TRANSMEM10	2271	2340	2271	2291
PK1L2_HUMAN_TRANSMEM11	2313	2382	2313	2333
PK1L2_HUMAN_TRANSMEM12	2378	2447	2378	2398
PK1L3_HUMAN_TRANSMEM1	698	767	698	718
PK1L3_HUMAN_TRANSMEM2	906	975	906	926
PK1L3_HUMAN_TRANSMEM3	940	1009	940	960
PK1L3_HUMAN_TRANSMEM4	1155	1224	1155	1175
